"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"abs"	"DEG_type"
"MEOX2"	-1.56078680761099	3.06179348370927	-7.96492695740763	1.72558198258177e-14	3.11369255211432e-13	22.2992020922222	1.56078680761099	"Down"
"PLAG1"	1.20362371564482	6.49172205513784	7.96286448420509	1.75060682533152e-14	3.15551953151961e-13	22.2851436648909	1.20362371564482	"UP"
"BCAM"	1.21293954545455	11.7117721804511	7.96049319424757	1.7798217657549e-14	3.20480327631614e-13	22.268983508282	1.21293954545455	"UP"
"PTPN22"	-1.42375669133192	4.81799223057644	-7.95546191121803	1.84341229319628e-14	3.31581605545905e-13	22.2347072480546	1.42375669133192	"Down"
"LOC399959"	-1.48855449788584	6.01267619047619	-7.95439051044445	1.85724075673277e-14	3.3371807126755e-13	22.2274102199862	1.48855449788584	"Down"
"THBS2"	-1.8285104281184	10.5560110275689	-7.94702148075815	1.95516693289573e-14	3.50485529937926e-13	22.1772409945078	1.8285104281184	"Down"
"EPB41L3"	-1.39254988900634	7.45124711779449	-7.94676270578714	1.95869687041012e-14	3.50485529937926e-13	22.1754798363576	1.39254988900634	"Down"
"CYTH4"	-1.33202830866808	7.0597626566416	-7.94675864676979	1.95875228937599e-14	3.50485529937926e-13	22.1754522120252	1.33202830866808	"Down"
"SECTM1"	-1.63384977801269	8.13833784461153	-7.94608080903337	1.96802875940013e-14	3.51777429031333e-13	22.1708392155842	1.63384977801269	"Down"
"FAM167A"	-1.15545070295983	4.07451077694236	-7.94448560258665	1.99003128459532e-14	3.54968458334594e-13	22.1599842301866	1.15545070295983	"Down"
"SERPINF1"	-1.38694795983087	10.0312719298246	-7.94079612283079	2.04185472586841e-14	3.63454390642092e-13	22.1348842864948	1.38694795983087	"Down"
"TOX"	-1.4027913794926	4.81168596491228	-7.93070647761521	2.19047927952247e-14	3.88696458044724e-13	22.0662864920003	1.4027913794926	"Down"
"TIFAB"	-1.12742580866808	2.11570350877193	-7.92679010419662	2.25100367169644e-14	3.98609407950717e-13	22.0396767830846	1.12742580866808	"Down"
"FOXP3"	-1.09018243128964	5.34338120300752	-7.92558167554676	2.27001013504818e-14	4.01559393693218e-13	22.031468068907	1.09018243128964	"Down"
"IGSF6"	-1.2406534460888	5.09529423558897	-7.92410786655346	2.29340513204584e-14	4.04443177203878e-13	22.0214578871613	1.2406534460888	"Down"
"LILRA3"	-1.53056682875264	2.66443007518797	-7.9184262363423	2.38584321177323e-14	4.20311369522068e-13	21.9828806345096	1.53056682875264	"Down"
"RNF157"	-1.3916250845666	6.23728070175439	-7.91745664677523	2.40198141693738e-14	4.22284626085619e-13	21.9762993026821	1.3916250845666	"Down"
"FCGR1A"	-1.57584428118393	5.27819172932331	-7.9168997766879	2.41129884174963e-14	4.23487453664982e-13	21.9725196723392	1.57584428118393	"Down"
"WSCD2"	2.18787539112051	5.23274962406015	7.91558296828971	2.4334735723525e-14	4.26506136564159e-13	21.9635829002869	2.18787539112051	"UP"
"FOXL2"	-1.71246339852009	3.71527318295739	-7.90998329992462	2.53004069810506e-14	4.4207227969137e-13	21.9255917466369	1.71246339852009	"Down"
"CD226"	-1.12054930232558	2.88144761904762	-7.90272502677968	2.66085922018249e-14	4.64455692045323e-13	21.8763768214162	1.12054930232558	"Down"
"EGR3"	-1.35071518498943	6.47403182957393	-7.89550325613206	2.79764236615241e-14	4.86841000156695e-13	21.8274420262147	1.35071518498943	"Down"
"AMZ1"	-1.28810558139535	2.8021671679198	-7.89303821913942	2.84590204387975e-14	4.94735776042754e-13	21.8107463635458	1.28810558139535	"Down"
"SCARF2"	-1.15033576638478	7.29585363408521	-7.88895444679797	2.92766755034368e-14	5.07917658379097e-13	21.7830953813544	1.15033576638478	"Down"
"SLA"	-1.35865007399577	7.2972656641604	-7.8882979168429	2.94102726053862e-14	5.09718463209458e-13	21.7786510280136	1.35865007399577	"Down"
"KIF26A"	-1.10705186046511	5.12919072681704	-7.88233441449296	3.06516755488535e-14	5.28023728034932e-13	21.7382936764027	1.10705186046511	"Down"
"SHH"	2.5338358615222	3.46898521303258	7.8821111624638	3.06991401560964e-14	5.2830934759576e-13	21.7367832744816	2.5338358615222	"UP"
"WDR72"	2.13595903805497	8.47840776942356	7.88023008060365	3.11019603908067e-14	5.34166801651747e-13	21.7240581347208	2.13595903805497	"UP"
"CPA3"	-1.77819928118393	5.81497318295739	-7.87946283345432	3.12677549663072e-14	5.36475643383802e-13	21.7188684978978	1.77819928118393	"Down"
"SSC5D"	-1.59084459830867	6.95018796992481	-7.87473360841158	3.23091279076786e-14	5.5267994198875e-13	21.686888293616	1.59084459830867	"Down"
"TYROBP"	-1.32821001057082	8.61094887218045	-7.87174817645417	3.29840694714092e-14	5.63661830547378e-13	21.6667072632337	1.32821001057082	"Down"
"PDZRN3"	-1.41000594080339	6.77126967418546	-7.86908302377905	3.3598349466032e-14	5.73586193578787e-13	21.6486959834487	1.41000594080339	"Down"
"PSCA"	2.80873039112052	11.7555561403509	7.86316049031237	3.5004128370851e-14	5.96395039752766e-13	21.608687038373	2.80873039112052	"UP"
"KLHL6"	-1.28967345665962	6.09832255639098	-7.86013534014396	3.57444245061255e-14	6.07797341552468e-13	21.5882594917831	1.28967345665962	"Down"
"MSRB3"	-1.30273264799154	7.9960343358396	-7.85941797131626	3.59222290628689e-14	6.10214151290403e-13	21.5834162482552	1.30273264799154	"Down"
"KALRN"	-1.24922687103595	7.21075313283208	-7.85623433587638	3.67219062431096e-14	6.21945473460032e-13	21.5619261481069	1.24922687103595	"Down"
"TMC7"	1.25462553382663	7.98835238095238	7.84816448096375	3.88284934518142e-14	6.56190169388728e-13	21.5074816964471	1.25462553382663	"UP"
"FAM5B"	1.72591510042283	1.36637117794486	7.84805112741541	3.88589174319409e-14	6.56190169388728e-13	21.5067172313615	1.72591510042283	"UP"
"TGFB2"	-1.16976346194503	6.44519423558897	-7.84785158117068	3.8912532625477e-14	6.56447517841626e-13	21.5053714956774	1.16976346194503	"Down"
"TNFAIP3"	-1.06895159619451	9.68910601503759	-7.84769200600387	3.89554607034878e-14	6.56524247087549e-13	21.5042953420962	1.06895159619451	"Down"
"CCL26"	-1.13225242600423	1.91493934837093	-7.84500038641638	3.96866299003902e-14	6.66221286630102e-13	21.4861458294241	1.13225242600423	"Down"
"CD33"	-1.24221895877378	4.4230984962406	-7.84485133093537	3.97275137803321e-14	6.66253775221922e-13	21.4851408856193	1.24221895877378	"Down"
"CDH11"	-1.46356344608879	8.47971729323308	-7.84145422283828	4.06706464421309e-14	6.80070457516219e-13	21.4622410991202	1.46356344608879	"Down"
"CYBRD1"	-1.19735742600424	9.39638997493734	-7.84109159292938	4.07726188119745e-14	6.81109782614879e-13	21.4597970519625	1.19735742600424	"Down"
"GUCA1A"	-1.21269835095137	1.94580350877193	-7.83968575498013	4.11703346838013e-14	6.87082678147419e-13	21.4503227894698	1.21269835095137	"Down"
"KCNH3"	-1.12086712473573	2.63099799498747	-7.8389649973814	4.13757215390088e-14	6.89837322267334e-13	21.4454659213558	1.12086712473573	"Down"
"CACNA1I"	1.98337080338266	4.00825162907268	7.83740882146135	4.18226240242794e-14	6.95255399960469e-13	21.4349806506869	1.98337080338266	"UP"
"EFCAB4A"	1.33462553382664	8.48877994987469	7.83186570671273	4.34535476061877e-14	7.18180082465166e-13	21.3976443803106	1.33462553382664	"UP"
"SCARA3"	-1.45887990486257	8.7756320802005	-7.82951755946498	4.41632134631801e-14	7.27799546725586e-13	21.3818339993898	1.45887990486257	"Down"
"GLIS3"	-1.08537816067654	6.68811553884712	-7.82828709209684	4.45396450531646e-14	7.33296600846424e-13	21.3735504879275	1.08537816067654	"Down"
"SERPINA1"	-1.85768199260041	8.76668872180451	-7.82571527353222	4.53366864856021e-14	7.44270018255959e-13	21.3562400719996	1.85768199260041	"Down"
"LCP2"	-1.16903346194503	7.32044486215539	-7.82507290005134	4.5537953850164e-14	7.46857371582844e-13	21.3519170295733	1.16903346194503	"Down"
"MOBKL2B"	-1.0094165961945	7.70483759398496	-7.82439029941539	4.57527915448089e-14	7.49662118932473e-13	21.3473235513189	1.0094165961945	"Down"
"FAM49A"	-1.32911798625793	5.97275714285714	-7.82363646520891	4.59912113281975e-14	7.5284752246904e-13	21.3422510562897	1.32911798625793	"Down"
"DTX1"	-1.3454063372093	5.00062932330827	-7.82340046390696	4.60661046313991e-14	7.5335256771005e-13	21.3406630944052	1.3454063372093	"Down"
"B4GALNT1"	-1.70477341437632	4.87656140350877	-7.82054823844062	4.69808111638614e-14	7.66845186802493e-13	21.3214743412256	1.70477341437632	"Down"
"STEAP4"	-1.52558761099365	7.49164085213033	-7.82006925706578	4.71361682032369e-14	7.68647562711697e-13	21.3182524282955	1.52558761099365	"Down"
"ADAMTS14"	-1.20325039112051	6.56625062656642	-7.81987088193642	4.72006593179782e-14	7.68966169803177e-13	21.3169180817939	1.20325039112051	"Down"
"CYP1B1"	-1.88718406976744	7.10876591478697	-7.81904625651828	4.74696770440251e-14	7.72613030937292e-13	21.311371603608	1.88718406976744	"Down"
"FLNA"	-1.06216837737843	13.7145669172932	-7.81279645537631	4.95583435822734e-14	8.05075997453342e-13	21.2693490113399	1.06216837737843	"Down"
"CAPS"	1.51976308139534	10.6375280701754	7.80513846366327	5.22415983245053e-14	8.46254527404344e-13	21.2178915644206	1.51976308139534	"UP"
"SLC8A1"	-1.1023928858351	7.15402305764411	-7.80390333523458	5.26875947055865e-14	8.52531881836582e-13	21.209595652969	1.1023928858351	"Down"
"IL2RB"	-1.22710346723044	7.30618295739348	-7.80378976334701	5.27287928787036e-14	8.52531881836582e-13	21.2088328799646	1.22710346723044	"Down"
"MXRA8"	-1.2613916807611	9.56396290726817	-7.80142958444431	5.35921783103012e-14	8.64856417147182e-13	21.1929832580336	1.2613916807611	"Down"
"NR4A3"	-1.49338756871036	6.49183759398496	-7.79628449922486	5.55229688005248e-14	8.94327593504499e-13	21.1584439765473	1.49338756871036	"Down"
"CAPN8"	2.4388491384778	4.70204761904762	7.79472072954022	5.61232900047899e-14	9.0314675336024e-13	21.1479496051948	2.4388491384778	"UP"
"FLNC"	-1.96876062896406	7.94335213032581	-7.79240657798442	5.70234490674376e-14	9.15909032626843e-13	21.1324222978957	1.96876062896406	"Down"
"KCNK13"	-1.44966210887949	4.30897218045113	-7.78988015509857	5.80224491865289e-14	9.30208074774849e-13	21.1154745739296	1.44966210887949	"Down"
"CD19"	-1.75580141649049	2.95112456140351	-7.78812198503229	5.8727837762464e-14	9.39755278545097e-13	21.1036828165907	1.75580141649049	"Down"
"MCHR1"	-1.30594780655391	2.40074812030075	-7.78508570591239	5.99659911695894e-14	9.56882691181899e-13	21.0833235945686	1.30594780655391	"Down"
"VSIG4"	-1.69376833509514	6.88286240601504	-7.78334602081886	6.06869819467777e-14	9.67485100821603e-13	21.0716610774694	1.69376833509514	"Down"
"ANXA3"	-1.67298497357294	8.02914937343358	-7.78162448371945	6.14088705249542e-14	9.77172222511503e-13	21.0601221058819	1.67298497357294	"Down"
"SLC30A10"	1.29597382663848	1.33285463659148	7.78055969530721	6.18596003989452e-14	9.83429669539365e-13	21.0529860718382	1.29597382663848	"UP"
"CERKL"	-1.02329177589851	4.97155288220551	-7.76912245898932	6.69117163049444e-14	1.06177348711723e-12	20.9763808872274	1.02329177589851	"Down"
"LOC440925"	-1.27255079809725	1.89863834586466	-7.76276261192831	6.98949633199224e-14	1.10399191371246e-12	20.9338192781652	1.27255079809725	"Down"
"NFATC1"	-1.11058269556025	7.24040576441103	-7.76165445098327	7.04280352604872e-14	1.11138558225636e-12	20.9264058250092	1.11058269556025	"Down"
"SAMSN1"	-1.40272308139535	6.24670526315789	-7.76134567452359	7.05772829644704e-14	1.11271428791726e-12	20.9243402892323	1.40272308139535	"Down"
"CD244"	-1.29412860465116	4.00727994987469	-7.75859104705846	7.19226227520342e-14	1.1328806489837e-12	20.9059161022945	1.29412860465116	"Down"
"DNAJC22"	-1.2920013372093	3.48336591478697	-7.75788296897865	7.22725112818551e-14	1.13629924447372e-12	20.9011809354672	1.2920013372093	"Down"
"MMP7"	-2.17723842494715	7.76244511278195	-7.75578539051127	7.33188917874764e-14	1.15063574579502e-12	20.8871555586002	2.17723842494715	"Down"
"CAPNS2"	2.43005354651163	6.6787962406015	7.75527794558117	7.35742686569424e-14	1.15358518757622e-12	20.8837629672463	2.43005354651163	"UP"
"FLT3"	-1.06306602008457	2.18618446115288	-7.75422687330551	7.4106026422745e-14	1.16085868863322e-12	20.8767364019788	1.06306602008457	"Down"
"NRG1"	-1.77589726215645	3.96876666666667	-7.75240170242511	7.50384398766774e-14	1.17438934357772e-12	20.8645365453579	1.77589726215645	"Down"
"CMKLR1"	-1.37699328752643	6.63571854636591	-7.75224715130526	7.51179239437437e-14	1.17455869011122e-12	20.8635035876988	1.37699328752643	"Down"
"BOC"	-1.14112515856237	7.13120902255639	-7.75061256313858	7.59636780227128e-14	1.18561558052603e-12	20.8525795848342	1.14112515856237	"Down"
"FMOD"	-1.260255692389	8.80230350877193	-7.74887579076717	7.6872598723657e-14	1.19870799796434e-12	20.8409745409	1.260255692389	"Down"
"CDON"	-1.24328705073996	5.84432481203008	-7.74828472422999	7.71843675228542e-14	1.20137924553771e-12	20.8370254947276	1.24328705073996	"Down"
"SFRP4"	-2.9712572410148	7.23292180451128	-7.74722393168239	7.77470335739679e-14	1.20903705119663e-12	20.8299386617811	2.9712572410148	"Down"
"CAPN14"	1.54103649577167	4.0496052631579	7.74567223346754	7.85773828185362e-14	1.2208398823741e-12	20.8195735247491	1.54103649577167	"UP"
"ZIC5"	-1.68687735200846	2.57211403508772	-7.7381519148394	8.27272839937924e-14	1.28298542157553e-12	20.7693604787144	1.68687735200846	"Down"
"TGFB3"	-1.14464692389007	8.0383962406015	-7.73246594003067	8.60078077474727e-14	1.33144756500296e-12	20.7314191909189	1.14464692389007	"Down"
"ABCC3"	1.41980665433404	9.83566240601504	7.73047958896437	8.71838175095177e-14	1.34843253374124e-12	20.7181695453442	1.41980665433404	"UP"
"LAX1"	-1.22754517970401	3.52476741854637	-7.72529908943732	9.0326066577691e-14	1.39451055494403e-12	20.6836256466607	1.22754517970401	"Down"
"PTGIR"	-1.02701578224101	4.85953082706767	-7.71900637330775	9.42935201440107e-14	1.45052603919375e-12	20.6416884079594	1.02701578224101	"Down"
"IGF1"	-1.78227615750529	5.39540626566416	-7.71602372426081	9.62336082851593e-14	1.47771283961035e-12	20.6218196271319	1.78227615750529	"Down"
"NCF1"	-1.51383507928118	5.51099197994987	-7.71105020133032	9.95566196414266e-14	1.52599958385864e-12	20.5887013450782	1.51383507928118	"Down"
"ADAMTS3"	-1.18664443446089	3.59663007518797	-7.70865864643399	1.01194566640505e-13	1.54694750397898e-12	20.5727817941335	1.18664443446089	"Down"
"KCNQ5"	-1.49086564482029	2.5223305764411	-7.70799877763556	1.01651163206284e-13	1.55253999804169e-12	20.5683899740759	1.49086564482029	"Down"
"HSD17B6"	-1.24745825052854	5.79385012531328	-7.70733629372772	1.02111613625725e-13	1.55679256923498e-12	20.5639810284112	1.24745825052854	"Down"
"EREG"	-2.34388291754757	5.44359674185464	-7.70628300200361	1.02847929236742e-13	1.56662215273705e-12	20.5569717653897	2.34388291754757	"Down"
"C5orf46"	-1.6838603858351	3.04165839598998	-7.70547005051267	1.03419811337475e-13	1.57393175510574e-12	20.5515623610028	1.6838603858351	"Down"
"C10orf82"	1.79890181818182	2.02786892230576	7.70182656523913	1.06021645975364e-13	1.61066276736641e-12	20.5273236797376	1.79890181818182	"UP"
"SRPX"	-1.46195876321353	6.96547744360902	-7.69956459649833	1.07669307830424e-13	1.63134736912953e-12	20.5122799518579	1.46195876321353	"Down"
"BGN"	-1.22508791754757	12.27644160401	-7.69620635927678	1.10162204747436e-13	1.66573094123807e-12	20.4899512736822	1.22508791754757	"Down"
"SLC7A4"	1.94285246828752	5.63405563909774	7.69325130994141	1.12402841692309e-13	1.69555820986653e-12	20.470309323027	1.94285246828752	"UP"
"SOX15"	2.03313485200846	6.93727819548872	7.68998039047395	1.14935425577838e-13	1.7288502711499e-12	20.4485743200644	2.03313485200846	"UP"
"IL17RD"	-1.00504556553911	6.92710726817043	-7.68948615408305	1.15322962880966e-13	1.7319706787022e-12	20.4452907529415	1.00504556553911	"Down"
"NCRNA00152"	-1.1650876321353	7.62330476190476	-7.68917452956822	1.1556797404957e-13	1.73412786323855e-12	20.443220487887	1.1650876321353	"Down"
"RGS9"	-1.13398897991543	3.26953834586466	-7.68630067708858	1.17851846459821e-13	1.76530095056191e-12	20.4241310907427	1.13398897991543	"Down"
"COL23A1"	-1.10922790169133	3.86983408521303	-7.68441752306705	1.19372488338047e-13	1.7865142480408e-12	20.4116252153094	1.10922790169133	"Down"
"IFI30"	-1.15675331395349	11.1563411027569	-7.68354456864216	1.20083946169107e-13	1.79559089437827e-12	20.4058287643673	1.15675331395349	"Down"
"PLA2G4F"	1.55558985200845	7.37327619047619	7.68019657144155	1.22851554810775e-13	1.83537004069268e-12	20.383602456011	1.55558985200845	"UP"
"BIN2"	-1.20999409090909	6.11313383458647	-7.67945495342198	1.23473070691903e-13	1.84304567823359e-12	20.3786800561089	1.20999409090909	"Down"
"RUNX3"	-1.26514040169134	7.00465488721805	-7.67522125962445	1.27080980438933e-13	1.89411775090557e-12	20.3505861688907	1.26514040169134	"Down"
"C20orf46"	1.21017697145877	6.28465213032581	7.6748838611061	1.27372941417628e-13	1.89629376491727e-12	20.348347758266	1.21017697145877	"UP"
"AIF1L"	-1.2178787103594	7.44639523809524	-7.67368838666291	1.28412756077835e-13	1.91011183084126e-12	20.3404171820107	1.2178787103594	"Down"
"PI15"	-1.69739301268499	5.45423107769424	-7.67334940048742	1.28709124319691e-13	1.91285689019343e-12	20.3381685713771	1.69739301268499	"Down"
"AOX1"	-1.69813079281184	3.92358170426065	-7.67196080027243	1.29930205557819e-13	1.92932820856949e-12	20.3289582821515	1.69813079281184	"Down"
"IGDCC4"	-1.13056778541226	5.54505238095238	-7.66801115763438	1.33466185708004e-13	1.98011498067746e-12	20.3027678996959	1.13056778541226	"Down"
"AIF1"	-1.3166301321353	7.62197794486216	-7.66226291961345	1.38782589273172e-13	2.05720534844617e-12	20.264668761753	1.3166301321353	"Down"
"NTNG2"	-1.08980251057083	4.27932456140351	-7.66203113235947	1.39001288950934e-13	2.05866324570968e-12	20.263132927688	1.08980251057083	"Down"
"HLA-DOB"	-1.37910332980973	5.10261954887218	-7.6591109693871	1.41785858056714e-13	2.09446363378079e-12	20.2437867324807	1.37910332980973	"Down"
"NFE2"	-1.34303967230444	3.28361979949875	-7.65820306651688	1.42662762672053e-13	2.10559898038666e-12	20.2377729550124	1.34303967230444	"Down"
"CD300C"	-1.26610377378436	3.78908546365915	-7.65723697608156	1.436017426428e-13	2.1176305255584e-12	20.231374334987	1.26610377378436	"Down"
"ITGA9"	-1.15474508985201	5.08022606516291	-7.65561503894227	1.45191890396887e-13	2.13923555308282e-12	20.2206332514197	1.15474508985201	"Down"
"VCAM1"	-1.31289440274841	8.03922080200501	-7.65305475011423	1.47737409903363e-13	2.17486758503179e-12	20.2036814835138	1.31289440274841	"Down"
"CCR4"	-1.25995682346723	2.86228947368421	-7.65186827335576	1.48931918440041e-13	2.19056697922213e-12	20.1958272037383	1.25995682346723	"Down"
"CDH26"	1.77151091966174	6.41680776942356	7.651023320229	1.49788393571781e-13	2.19938219780162e-12	20.1902343050171	1.77151091966174	"UP"
"FCRL3"	-1.33792377378436	2.54218546365915	-7.64911901438253	1.51736518189187e-13	2.22416870620757e-12	20.1776310388815	1.33792377378436	"Down"
"CD28"	-1.20432157505286	4.45712506265664	-7.64605346565009	1.54925223029474e-13	2.26315189166711e-12	20.1573472133912	1.20432157505286	"Down"
"NKAIN2"	2.06214737315011	3.45499398496241	7.63983913226903	1.61593343101108e-13	2.35052357745541e-12	20.1162473462574	2.06214737315011	"UP"
"MIAT"	-1.21495532769556	6.48224937343358	-7.63746504777437	1.64214834139189e-13	2.38460012969861e-12	20.1005523686945	1.21495532769556	"Down"
"ESM1"	1.18095697674418	7.35003157894737	7.63727529064104	1.64426167140121e-13	2.38564377870985e-12	20.0992980483366	1.18095697674418	"UP"
