"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"WBSCR27"	0.353011199788585	5.30296040100251	2.08906555425817	0.0373317846750816	0.0576039607299248	-4.75987186768914
"MYPOP"	0.0998290221987297	8.0466664160401	2.08869633327659	0.0373652209871519	0.0576503535858412	-4.76062924993179
"PIK3C2G"	-0.393195877378436	1.1886686716792	-2.08844413401116	0.037388074624103	0.0576804116630506	-4.76114651048957
"NAPSA"	0.266348646934464	3.05020426065163	2.08835203333888	0.0373964235220331	0.0576880891665523	-4.76133539368735
"FAM82A2"	0.090792695560264	9.737171679198	2.08800324332287	0.0374280556693201	0.0577305350700849	-4.76205063027433
"DMWD"	-0.0905649735729366	9.26827744360902	-2.08797421942515	0.0374306889081206	0.0577305350700849	-4.76211014205919
"ZNF491"	0.227857891120511	4.47390927318296	2.08663573949011	0.0375522966637048	0.0579128729471091	-4.76485373674311
"FATE1"	-0.219197610993657	1.41276967418546	-2.08556241956692	0.0376500569253021	0.058058403837034	-4.76705256721084
"IL17RB"	-0.274129640591961	5.68235689223058	-2.08552384697109	0.0376535742414709	0.0580585939223545	-4.76713156740823
"SPPL2B"	0.132675660676535	10.0495220551378	2.0854773831548	0.0376578115063301	0.0580598939727158	-4.76722672764743
"MARVELD3"	0.249123361522194	8.21136240601504	2.08542505699438	0.0376625838748233	0.0580620187241103	-4.76733389177988
"PLA2R1"	0.248106760042279	7.30359523809524	2.08487239374383	0.0377130206595524	0.0581345346852576	-4.76846558714431
"CHUK"	-0.104238810782242	8.7473664160401	-2.08462213881291	0.0377358782236816	0.0581645281036491	-4.768977940731
"TNNC1"	0.548531717758983	5.47412406015038	2.08435074860101	0.0377606795934636	0.0581933782059726	-4.76953349713236
"SOX5"	-0.26108757399577	2.2837962406015	-2.08434287438768	0.037761399397071	0.0581933782059726	-4.76954961518946
"C10orf137"	0.107139281183935	8.18078020050125	2.08362671046491	0.0378269149314031	0.0582890916869275	-4.77101531201806
"DCUN1D3"	-0.112931300211425	7.43969523809524	-2.08343712185231	0.0378442749635748	0.058310589761026	-4.77140324045049
"SOX18"	-0.223242573995766	7.16248796992481	-2.08261748622827	0.0379194047112234	0.0584177013947211	-4.77307994780377
"CYP39A1"	0.373394138477798	4.63011077694236	2.08260421983328	0.0379206217869159	0.0584177013947211	-4.77310708121572
"UPF3B"	-0.115041226215647	8.65235614035088	-2.08242524782061	0.0379370441635406	0.0584377377272873	-4.77347311148005
"RGL4"	-0.255353599365748	2.86210175438596	-2.08055337115555	0.0381091707218081	0.0586975935861021	-4.77729959480267
"BBS10"	0.143950998942928	7.7675664160401	2.08017805209025	0.0381437629209002	0.0587455846335571	-4.77806641542446
"DNAL1"	0.107044175475687	7.98639674185464	2.08009301421899	0.0381516043670321	0.0587523716512829	-4.77824013890405
"LDOC1"	0.443022172304444	8.03955513784461	2.07978725766456	0.038179809920566	0.0587905147629131	-4.77886471016586
"TSSK6"	0.160042626849899	4.61357293233083	2.07970456012953	0.038187441692962	0.0587969736813509	-4.77903362162116
"PLEKHM1"	0.104955771670193	9.74115363408521	2.07921991902901	0.0382321931518828	0.0588605792508421	-4.78002337915839
"C9orf123"	-0.155476485200838	9.56260125313283	-2.07915318302828	0.0382383590172192	0.058864774059445	-4.78015965297276
"ALDH18A1"	-0.0870133350951328	10.887369924812	-2.07880569569034	0.0382704777442342	0.0589089167905039	-4.7808691472351
"PPA1"	0.120464302325576	11.3381210526316	2.07790114346675	0.0383541947212917	0.0590324684994076	-4.78271550378423
"TNIP2"	0.116334143763217	10.0598837092732	2.07711007082684	0.0384275371143224	0.0591400314779666	-4.78432958322848
"LTC4S"	0.318925935517974	3.42642355889724	2.07686840594599	0.0384499663382071	0.0591692267165681	-4.78482254863965
"TFPI2"	-0.529855042283298	6.26707919799499	-2.07679215266278	0.0384570458197733	0.0591747976786041	-4.78497808392433
"ZNF34"	0.132843446088796	6.75175012531328	2.07620279415922	0.0385118003655911	0.0592537198285484	-4.78618002127287
"VWA1"	-0.250673641649037	11.1858887218045	-2.0760280050926	0.0385280519827596	0.0592733930404789	-4.78653642180132
"HRASLS"	-0.420035306553912	2.45395388471178	-2.07597717244595	0.0385327794216392	0.0592753349628201	-4.78664006569166
"PRPSAP1"	-0.0894107928118437	9.8039350877193	-2.075789865685	0.0385502032317414	0.0592968057262988	-4.7870219484605
"BMS1"	-0.0802908879492588	10.5292614035088	-2.07559977071802	0.0385678932800772	0.0593186821119403	-4.78740948137572
"KY"	0.327797632135306	2.15912932330827	2.07550701431778	0.03857652761181	0.0593266278277104	-4.78759856455968
"ZNF350"	0.208947278012681	7.79960952380952	2.07461860528574	0.0386593097057618	0.059448593296185	-4.78940916043284
"PAPLN"	-0.269911062367874	7.54298345864662	-2.07452179607117	0.0386683395519794	0.059457134056284	-4.78960641376953
"LIN7C"	0.0982631131078282	9.23252556390977	2.07424379766016	0.0386942797589734	0.0594916726188207	-4.79017279856115
"GTF3C1"	-0.0805837473573021	11.1462393483709	-2.07247979040744	0.0388592265104668	0.0597399055170347	-4.79376499772327
"ELN"	-0.451104164904858	8.29409097744361	-2.07202669390897	0.03890169078861	0.0597998133204496	-4.79468719419608
"NPFFR2"	-0.434952896405919	1.83621152882206	-2.07190449315969	0.0389131502353462	0.0598120539065353	-4.79493587806841
"RAB40A"	0.218734196617335	3.390971679198	2.07043154906771	0.0390515030170063	0.0600193181140081	-4.79793225457347
"KIAA1147"	0.15979847251586	9.26602706766917	2.07029543115335	0.0390643096349707	0.0600336070987161	-4.79820905087382
"C9orf93"	-0.192776971458775	5.12009097744361	-2.06986346890824	0.0391049744005949	0.0600907017693655	-4.79908732981758
"MTMR9L"	-0.224373535940805	6.12515939849624	-2.06981281013695	0.0391097457618315	0.0600926354982385	-4.79919031904147
"R3HDM2"	0.0991304386892242	10.3022177944862	2.06930990160809	0.0391571397695835	0.0601600532511671	-4.80021259770202
"LEPROT"	-0.268068641649045	8.20396591478697	-2.06876265011805	0.0392087682627311	0.0602339640684579	-4.80132473753877
"DNAJC3"	-0.111911353065546	10.7916631578947	-2.06854718014725	0.0392291119237008	0.0602598050077968	-4.80176254267207
"PRKAR1A"	0.0973778118393209	12.0065142857143	2.06818588885484	0.0392632435376672	0.0603068190675528	-4.80249653637712
"MLST8"	0.104041516913314	9.82842731829574	2.06801974694271	0.0392789476534762	0.060325523304037	-4.80283402555383
"AP4E1"	-0.107445824524319	8.14058045112782	-2.06796052461997	0.0392845467777424	0.0603287060939099	-4.80295431926478
"CRCP"	0.0869973361522227	9.90252932330827	2.06768681989859	0.0393104327959174	0.0603630398031386	-4.80351023063887
"KIAA0753"	0.123176686046511	8.45992255639098	2.06754937812363	0.0393234370314617	0.0603775885342594	-4.80378935630234
"SCARF1"	-0.183435613107822	7.11184636591479	-2.06750831571939	0.0393273229164289	0.0603781355060521	-4.80387274497082
"PEF1"	-0.0797546405919629	10.8484754385965	-2.0674398621411	0.0393338016555329	0.0603826627586418	-4.80401175545722
"ABCA17P"	-0.323385354122621	2.10016115288221	-2.06732149942635	0.0393450061546158	0.0603944432233361	-4.80425210711481
"ARL6IP1"	0.13496095665962	12.722419047619	2.06724328039063	0.0393524120491103	0.0604003912527663	-4.80441093415877
"LRP2BP"	0.16571549154334	4.81834385964912	2.06712252237693	0.0393638479299787	0.0604125231195241	-4.80465612683867
"KLHL7"	-0.115385533826638	9.19418571428571	-2.06650092867438	0.0394227581707539	0.0604975061692758	-4.80591801776774
"SMCR7L"	0.0988890010570813	9.70370776942356	2.06638478088635	0.0394337741602144	0.0605073297836929	-4.80615376700102
"KRT17"	0.496530650105704	14.1619879699248	2.06635884859661	0.0394362340557929	0.0605073297836929	-4.80620640090677
"EGFL7"	-0.237788842494719	8.66656365914787	-2.06630947999847	0.0394409174435587	0.0605090882322435	-4.80630660092107
"ACTR1B"	0.0969728012684943	10.3916689223058	2.06581267937563	0.0394880731809121	0.0605760003437074	-4.80731479221156
"SLC5A11"	-0.271983340380549	1.30051553884712	-2.06556825710703	0.0395112910842529	0.060606182324895	-4.80781072785941
"NAPG"	0.10055812367864	9.42908145363409	2.0651115258536	0.0395547075947168	0.0606673386636085	-4.80873728699336
"GGT3P"	0.506479323467234	4.33678521303258	2.06450083553675	0.0396128228339372	0.0607462279666844	-4.80997586563978
"DYNLRB1"	-0.120588572938683	11.4196897243108	-2.06449639964262	0.0396132452337405	0.0607462279666844	-4.80998486103826
"LRRC37A3"	-0.238624101479911	5.76176741854637	-2.06432708889302	0.0396293704048456	0.0607655082597068	-4.81032818639434
"ARMCX2"	0.329744038054971	8.59340576441103	2.06419354753799	0.0396420928398987	0.0607795679949186	-4.81059895976114
"UBXN2B"	0.119955021141642	8.96778922305764	2.06364540736969	0.0396943504071596	0.0608542353526504	-4.81171020932416
"NDUFAF3"	0.140857917547565	10.1154531328321	2.06315083001623	0.0397415518511903	0.0609211386294885	-4.81271262260068
"ANKRD28"	-0.0954703171247342	9.85355388471178	-2.06291102378526	0.0397644556693213	0.0609507866200189	-4.8131985791004
"SUMO2"	0.0795527219873158	12.0616586466165	2.06265152013673	0.0397892534470571	0.0609833320907946	-4.81372438923931
"ZNF384"	0.0766374365750568	10.2366393483709	2.06261130659041	0.0397930973714186	0.0609837595086443	-4.8138058647289
"ATAD1"	0.129943224101478	9.69564511278196	2.06240390853751	0.0398129271172004	0.0610086832631757	-4.81422604316839
"FAM35A"	-0.0866765169133323	8.76274135338346	-2.06223421692995	0.0398291579333168	0.0610280881052775	-4.81456979940931
"FAM150B"	0.302742817124736	1.96280501253133	2.06174259871629	0.0398762124938973	0.0610947148159971	-4.81556554875828
"TTPA"	-0.251397790697675	1.13818395989975	-2.06161981083079	0.0398879723536121	0.0611072590973391	-4.81581421352276
"BAI1"	0.410064170190278	2.99875914786967	2.06129066399109	0.0399195105612123	0.061150098294985	-4.81648071608777
"NDUFA8"	-0.118958683932352	9.85101177944862	-2.06096867655092	0.0399503833145218	0.0611919105460432	-4.81713262050778
"SLC38A10"	0.115174138477801	11.7896165413534	2.06066039643472	0.0399799608341046	0.0612317315810004	-4.81775667930262
"KRT5"	0.856324614164899	11.5679842105263	2.06023754831403	0.0400205607539651	0.0612884254482836	-4.81861251221456
"ZNF738"	0.220195909090914	7.91962781954887	2.05987708353805	0.040055198628317	0.0613359795663763	-4.81934194721507
"RPL31P11"	0.214497795983088	2.05903684210526	2.05952148503887	0.0400893938992023	0.0613828474793908	-4.82006141242071
"KTN1"	0.132074540169143	12.3191984962406	2.0593808485324	0.040102924726432	0.0613980694862924	-4.82034592189461
"DPP6"	-0.310327378435517	1.08367769423559	-2.05927628876332	0.040112987082158	0.0614079789714869	-4.82055743533568
"ZNF468"	0.176482965116282	8.76460426065163	2.05921826416271	0.0401185720327008	0.0614110329477744	-4.82067480847843
"RBP4"	-0.510505692389005	3.61440250626566	-2.05841834687153	0.0401956327103513	0.0615234872175438	-4.82229256474442
"ATP5S"	0.111688715644822	6.72227969924812	2.05835919062843	0.0402013365754005	0.0615267123073097	-4.82241217815874
"SLC27A6"	-0.44781572938689	2.48264310776942	-2.05797499171616	0.0402383979369811	0.0615740698098346	-4.82318894315663
"GFOD2"	0.113362864693446	9.62816541353383	2.05796379016122	0.0402394789199194	0.0615740698098346	-4.82321158808713
"ZMAT1"	0.359219846723041	5.68310576441103	2.05721709386018	0.0403115930742447	0.0616789008164607	-4.82472082837189
"DDX59"	0.115808345665963	8.1346388471178	2.05709260007204	0.0403236270814477	0.0616917954436315	-4.82497240602436
"CEP152"	-0.165703868921786	6.78033884711779	-2.05659589456355	0.0403716708243593	0.0617597747381049	-4.8259760025767
"CASP10"	0.222603028541219	8.39864887218045	2.0564584746115	0.0403849713432	0.0617745971382258	-4.8262536185412
"CLSTN1"	0.147749408033825	12.3806025062657	2.05537483212928	0.0404899849907594	0.061929692708506	-4.8284421582631
"PZP"	-0.314581474630021	1.09070902255639	-2.05486721941595	0.0405392566018013	0.0619995103648111	-4.82946695171086
"GPR160"	0.36053369450317	8.50232756892231	2.05445924477948	0.0405788937800493	0.0620545822458004	-4.83029041131019
"NHSL1"	0.159774746300215	8.65080025062657	2.05395700624494	0.0406277345423596	0.0621237174471801	-4.83130391417571
"SLC6A17"	-0.360972774841436	2.71707644110276	-2.05375118030266	0.0406477647665351	0.0621466714041665	-4.83171919490771
"ZCRB1"	0.0883100845665883	9.78223934837093	2.05372809299455	0.0406500120625055	0.0621466714041665	-4.83176577402711
"RTKN2"	-0.307535512684988	7.57257794486216	-2.0520556798805	0.0408130845420508	0.0623904043053012	-4.83513853838614
"SFRS3"	0.0621993657505246	12.526401754386	2.05189052425532	0.0408292185696699	0.0624094909170559	-4.83547146266972
"LOC339535"	0.513666617336153	1.99600501253133	2.05156662386892	0.0408608761028479	0.0624523004481161	-4.83612431190389
"RPS6KA2"	-0.220142003171251	8.74170025062657	-2.05138366933418	0.040878767027812	0.0624740631446218	-4.83649302799406
"KCNK5"	0.30636291226215	7.79073483709273	2.05089642264416	0.0409264468572441	0.0625413435715578	-4.83747484002777
"BAZ2A"	0.109701506342502	11.0790929824561	2.05073309560583	0.040942439908149	0.0625601944679586	-4.83780389624808
"FTSJD2"	-0.0884687737843439	10.2266411027569	-2.05048264594116	0.0409669743673175	0.0625900845378233	-4.83830842924721
"PHF10"	0.105470475687103	10.2035426065163	2.05045871499332	0.0409693193364905	0.0625900845378233	-4.83835663518934
"BYSL"	-0.106320660676531	9.439735839599	-2.04991019104289	0.0410230999441218	0.062666650084314	-4.83946141801
"RNF208"	0.234202822410147	7.23736441102757	2.04986956359525	0.0410270856920152	0.0626671424098234	-4.83954323429557
"ZNF75A"	0.181753657505287	7.7056328320802	2.04954248941687	0.0410591852405822	0.062710573457625	-4.8402018443275
"LOC100288778"	0.217579297040173	9.73672556390977	2.04942278902229	0.0410709381534017	0.0627229236721801	-4.84044285225137
"RIBC1"	0.195582626849895	4.41917192982456	2.04914756207847	0.0410979724606665	0.0627586071158866	-4.84099694914787
"FLJ35776"	0.202705560253698	7.26448721804511	2.04898960808714	0.0411134944053517	0.0627767058196863	-4.84131491496372
"MEF2A"	-0.130291326638478	9.60256591478697	-2.04808393907005	0.0412025896543421	0.0629071312591196	-4.84313758882761
"ENSA"	0.111684466173353	12.2939360902256	2.04791975588088	0.0412187587514321	0.0629262014459614	-4.8434679257318
"ABCD1"	-0.170918747357286	8.69166215538847	-2.0478732219294	0.0412233424914931	0.0629275831393433	-4.8435615474191
"SSNA1"	-0.13355136363637	10.3738656641604	-2.04779211846232	0.0412313324731177	0.0629341637623941	-4.84372471455874
"STAT2"	-0.13237391120507	11.2872250626566	-2.0475651620977	0.0412536982832023	0.0629626840500052	-4.84418128065891
"ATN1"	0.0936913689217782	12.0651471177945	2.04614271429417	0.0413941109211543	0.0631713499346298	-4.84704167784419
"TCOF1"	-0.10544152748415	10.8705651629073	-2.04608317773157	0.0413999967400537	0.0631746961851346	-4.84716135735168
"SIPA1L1"	-0.102534529598309	9.96348796992481	-2.04590364012157	0.0414177502392098	0.0631961498164234	-4.84752224052482
"GMFG"	0.324955560253695	7.97638872180451	2.04524945636708	0.041482493677503	0.0632892915489981	-4.84883693337154
"NLGN1"	-0.385869667019026	2.87061779448622	-2.04511978475995	0.0414953372631844	0.0633032408119177	-4.84909748149895
"KIAA1549"	-0.29299749471459	7.62905664160401	-2.04493105435163	0.0415140364862552	0.0633261198621261	-4.84947666710177
"ZNF704"	-0.306622008456659	6.62837218045113	-2.04478298944698	0.0415287116242628	0.0633428569812429	-4.84977412607407
"MPP5"	0.117562795983087	9.12174987468672	2.04457788482673	0.0415490474161679	0.0633682244205571	-4.85018614167584
"EPB41L5"	-0.166759233615222	7.60066691729323	-2.04433937102934	0.0415727063168843	0.0633947763427405	-4.85066521897392
"MAP4K5"	0.102064820295979	9.7887969924812	2.04432765381926	0.0415738688771696	0.0633947763427405	-4.85068875267739
"COL24A1"	-0.296090480972516	4.52407418546366	-2.0440475203744	0.0416016714361083	0.0634315172106309	-4.85125135389317
"SP6"	0.357517029598315	8.98719749373434	2.0439808568491	0.0416082899548915	0.0634359543643827	-4.85138522532472
"NDRG2"	0.285259651162793	10.6885418546366	2.04374021172229	0.0416321892410083	0.0634667346187227	-4.85186844513895
"RAB3GAP1"	0.0961018023255829	10.2147253132832	2.04365960153782	0.0416401975205546	0.0634732862935846	-4.85203029940685
"FXYD7"	-0.280340163847783	1.4999313283208	-2.04348807186859	0.0416572426214387	0.0634936106462025	-4.85237468680976
"SLC11A2"	0.121581601479908	10.1082614035088	2.04294469016741	0.0417112782344252	0.0635703069741694	-4.85346547047443
"CCDC45"	0.117242167019027	9.13414085213033	2.04228038468927	0.0417774197991665	0.0636654381367076	-4.85479861045225
"SP4"	-0.174601030655388	6.95311503759399	-2.04212576776789	0.041792827008413	0.0636832441480414	-4.8551088375167
"N6AMT2"	0.139296384778012	6.98563032581454	2.04194969323699	0.0418103782964732	0.0637043138095191	-4.85546208963013
"PI4K2B"	-0.147261157505291	9.16320927318296	-2.04179691756185	0.0418256122048193	0.063720965575636	-4.85576857390492
"ABCA7"	0.221968662790701	8.74000852130326	2.04176538231803	0.0418287573043854	0.063720965575636	-4.8558318341666
"CHST9"	-0.465609667019028	1.87052606516291	-2.04114971491839	0.0418901998310396	0.0638088831976638	-4.8570666822787
"PCDHA12"	0.489238393234673	1.85192957393484	2.04110879667622	0.0418942861157217	0.063809425544968	-4.85714873933967
"FAM86C"	0.125488974630022	7.3442380952381	2.04096282080151	0.0419088666999413	0.063825950299964	-4.85744146487253
"LMLN"	0.140095036997881	8.08538721804511	2.0408468424732	0.0419204540965567	0.0638379139834148	-4.85767402168809
"MAPK6"	0.176502426004223	10.3751656641604	2.04034087937617	0.0419710367188078	0.0639092535260749	-4.85868841473886
"NCRNA00085"	0.248135872093025	6.31312832080201	2.03983854314704	0.0420213080334258	0.0639801063836031	-4.8596952927139
"PBRM1"	0.128487785412265	10.1922162907268	2.03895134702956	0.042110219149211	0.0641097729411182	-4.86147298715036
