ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,14,-0.858095083,-1.92783786,4.46E-06,0.000112457,8.33E-05,1332,"tags=79%, list=9%, signal=71%",3123/6556/50856/10875/3122/1236/64127/7057/2213/6363/6366
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,88,-0.589856618,-1.821227167,4.47E-06,0.000112457,8.33E-05,1859,"tags=34%, list=13%, signal=30%",3570/3670/4023/113277/11027/5452/7096/3458/3552/53342/2149/51284/7124/64127/64581/5450/10333/199/7305/7292/5027/10417/695/3553/51311/353514/10288/7291/3569/2069
GOBP_T_CELL_MIGRATION,GOBP_T_CELL_MIGRATION,65,-0.633282864,-1.898656875,4.51E-06,0.000112987,8.37E-05,2943,"tags=55%, list=20%, signal=44%",1901/58191/4267/25/5294/1235/347/131450/124976/11151/7535/4478/5293/4345/6693/6278/2529/729230/1893/3683/10344/6364/9466/199/3676/6352/1880/6387/3690/6348/6347/64005/6373/3627/10563/6366
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS,GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS,29,-0.746356323,-1.961628125,4.74E-06,0.000118006,8.74E-05,1005,"tags=45%, list=7%, signal=42%",1906/1236/64127/4354/7060/3071/719/728/6363/9353/7130/6366/1803
GOBP_B_CELL_PROLIFERATION,GOBP_B_CELL_PROLIFERATION,77,-0.607154826,-1.851883644,4.76E-06,0.000118006,8.74E-05,2973,"tags=55%, list=20%, signal=44%",4208/79915/972/100/596/8660/25/202309/22806/5618/5585/23529/4067/51176/23495/23228/10673/7293/11314/2048/4773/10125/54440/4332/7305/115352/1880/5788/931/2213/970/1493/695/933/3071/4064/3586/973/930/3575/1380/952
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,41,-0.697525824,-1.955540512,4.91E-06,0.000120653,8.93E-05,1971,"tags=51%, list=13%, signal=44%",9180/3572/2865/134/2867/388125/2529/1236/7124/145741/1776/114548/241/5008/2213/695/2209/5733/26279/3553/3569
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,20,-0.808623028,-1.984823473,5.00E-06,0.000121635,9.01E-05,1492,"tags=65%, list=10%, signal=58%",3111/6556/7454/10875/1236/64127/54209/7057/3112/2213/6363/10288/6366
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,87,-0.587499157,-1.81344004,5.57E-06,0.00013274,9.83E-05,1633,"tags=41%, list=11%, signal=37%",56253/23495/6664/3620/3123/2615/7940/11314/259307/6693/7128/50943/339390/10859/942/4332/10457/7305/5322/2213/84868/941/1493/695/79679/26279/3586/51083/29126/1378/11326/10288/3559/80380/11006/26585
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,54,-0.649999006,-1.908740066,5.79E-06,0.000137519,0.000101835,2812,"tags=59%, list=19%, signal=48%",197358/5004/9370/2841/6376/5443/23547/9971/409/50856/23208/140885/7128/54/50943/64127/54209/10859/6504/2621/945/9466/10457/558/26191/84868/3586/29126/4057/3479/7291/11006
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,67,-0.611232112,-1.834436981,6.58E-06,0.000153184,0.000113435,1977,"tags=40%, list=14%, signal=35%",58494/11151/1435/4739/6693/6278/729230/1236/7124/6504/2621/6364/199/6688/6351/3676/6352/6387/3690/2358/6348/1230/6354/7941/3627/10563/6366
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX,14,-0.853489468,-1.917490663,6.85E-06,0.000157389,0.000116549,1492,"tags=86%, list=10%, signal=77%",3111/3127/3123/3120/3113/3119/3122/3115/3109/3112/3118/3117
GOBP_EOSINOPHIL_MIGRATION,GOBP_EOSINOPHIL_MIGRATION,26,-0.763786278,-1.958687596,7.00E-06,0.000160032,0.000118506,2600,"tags=77%, list=18%, signal=63%",3958/23604/6376/6367/6369/6349/6368/11314/6358/10344/7857/6351/6352/6348/6354/6347/6355/6357/6356/6362
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,88,-0.584703767,-1.805317347,7.26E-06,0.000165248,0.000122368,3493,"tags=57%, list=24%, signal=43%",6891/3107/3593/3592/3106/3821/10892/53833/3135/80329/5817/913/912/1604/7186/10865/8809/909/911/910/154064/30009/3554/3123/7454/259307/2529/729230/50943/91543/3122/7133/3824/4277/339390/64127/10859/6504/54440/114548/3594/5788/7292/5027/2213/3071/3553/3575/11006/3569
